time,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
538500,0.8586418550860593,1.616165082003512,1.4779110462936913,0.0188299881617624,0.0017442309720365756,0.04794117044595936,0.08432855529733274,0.15704690668381005,0.014148772064856985,0.02276971041262499,0.018078802688002327,0.05752024217692053,0.025534889120514492,0.09540004045649653,2.2044623257356264,0.20754238741056952,0.032920016657769224,0.031219419816039817,0.00792491459645106,0.009066313218035305,0.011253812069021762,0.1731431141952271,0.2057298730889272,0.11516010201308546,0.12488666444150454,0.11487988549706074,0.0744915096366725,0.21595961576282008,0.0059145697681088905,0.014133851107857254,0.009573933693445724,0.018374891597702003,0.015882185353476075
538800,1.2311946096876163,2.381908996366427,1.934904241026011,0.07148493312107718,0.001974335081094125,0.030525106053254092,0.09262403467490543,0.12775892824362955,0.00025204033315162633,0.012003186247163455,0.011035536014894376,0.03961434277492515,0.025793450646844462,0.10247694816044373,1.4002472888559723,0.18427045895576555,0.003580949615461293,0.0013626941996491837,0.006803907683590182,0.009278173472772266,0.008586813677105454,0.1179122079507664,0.14050335441975648,0.09888620946988169,0.11097118140497741,0.07678328429855696,0.11584945214673326,0.16440422463234938,0.0033926794288703377,0.007477397435529554,0.006106928403120548,0.010879561187337572,0.009611408334812666
539100,1.0659102183572067,2.036450950802994,1.748543025123304,0.039176743729960606,0.001997577906024617,0.04550685959485179,0.09291020014377693,0.1585650841420545,0.009805581669724006,0.011337673456360164,0.01731883744975704,0.05684389610334506,0.028145583078746483,0.10860686939982145,2.1070074832034393,0.21856999242586284,0.025597177964542084,0.024006500048535884,0.00831424937393166,0.010032782194357992,0.01141343678042972,0.16909177594122582,0.2008266673713166,0.12253869257804695,0.13127302998791635,0.10953413434788928,0.10169384561248762,0.2171076118728621,0.005626921847010635,0.013141821293110922,0.009335741017387988,0.017742205900148633,0.015117824333501062
539400,1.2243526762793202,2.3712545928214652,1.9167673071438216,0.08974675530841125,0.0028780676918458425,0.02510931225739199,0.09664648081484017,0.14117566556227246,0.001737018347149899,0.01659144156953829,0.011100949796208681,0.04021257159904934,0.02661555488582934,0.09296610175420028,1.5216771252479262,0.19747636951640857,0.0016117341229815452,0.013815866595017212,0.008209402851250047,0.009889301326552413,0.007582199703605852,0.10576337219442422,0.14506281659198095,0.08133963026787683,0.11810212162789213,0.08064530922219859,0.13541521296606618,0.16394304375558733,0.003376054118916727,0.006879560295132592,0.006372757508685822,0.011241187755310023,0.009520931081212325
539700,1.0929518130373488,2.0858930804896474,1.7992615216108518,0.03298737121254902,0.002286897767625362,0.05396407250111679,0.09964959221911585,0.18006328623329892,0.013859871115286637,0.01992067715325163,0.020784783560351627,0.06746494399654779,0.03141886786868042,0.11544193051961571,2.4996887150494658,0.2484466884671832,0.034440062386110526,0.033726423033890285,0.009695245582108214,0.01121807802544339,0.013195322584522273,0.19951803663685297,0.23213738940508222,0.13782953265739906,0.14795458376580228,0.12777351179799012,0.11014829476778232,0.2500822335064754,0.006892134765344338,0.01620244435349605,0.011369848533242077,0.02156641978440632,0.018068218686487114
540000,1.4404831926193928,2.7337197770149757,2.415417770354786,0.060950816944362884,0.002914733175018114,0.053581575084592714,0.12188925589901345,0.20631100813696435,0.010697977616096921,0.009493095013674235,0.021474381175863755,0.07118427079137035,0.03610169124468143,0.1354775624043114,2.6794497404687334,0.2818105131437747,0.028387687570130993,0.033371053292960084,0.011038428396688005,0.013008487977792527,0.01389133791337116,0.204840087904806,0.2534196367049901,0.1474960062850741,0.16931247069709343,0.1378417160384373,0.13958344753386598,0.2729737494279618,0.00693824208987337,0.016013415514024132,0.011678848531296637,0.021948982234945902,0.018706263206667018
540300,1.1198860398890496,2.0933224722272783,1.9691429570075911,0.029486127034800802,0.0024061927920371318,0.05492133204785432,0.10181541007873562,0.19427631450083993,0.016806446202927816,0.025446048061134263,0.02263311287894254,0.07267059076186655,0.032065205174752975,0.11908688264456657,2.7396995037319485,0.26191101031214714,0.039170928013817274,0.043338913775137655,0.010314537723672856,0.011465451531478266,0.013831832063921468,0.20941581912495622,0.25835729902877347,0.14235515221049866,0.15635862443602377,0.14057277116447153,0.10915971010453518,0.2680004209851674,0.0074837612499436545,0.017635575843861773,0.012240439717267293,0.02342374833802552,0.01974967903613134
540600,1.4181474054672627,2.7174716529541527,2.3033222644087488,0.08609244676569716,0.003606943396263773,0.04218482034724502,0.11628152596337316,0.19386785824658403,0.00469045500286569,0.004085744407625214,0.01839481035318613,0.06250991457148558,0.03466330980094057,0.11896797868254083,2.3835951567735023,0.2679930156993535,0.014407752047922884,0.03459772084027435,0.011332542127760803,0.012799173436782496,0.011458558286896903,0.1684637540256304,0.21905610858457436,0.11875915970770023,0.15999102947377253,0.12079627501420731,0.16175243137820416,0.23855337766313056,0.005891875674549851,0.012722909215540312,0.010401941925309188,0.019361472177472194,0.01575516096283991
540900,1.7940813919494083,3.3853101960222673,3.063838073250224,0.1241493102516742,0.0042087274968309885,0.0391071425745011,0.13291301301197933,0.2141577280189395,0.002254811705135751,0.013330875070373338,0.018031522550856494,0.0625358735363335,0.037924789698649874,0.12958998157596113,2.3951507406867805,0.29123542625763577,0.002167874700475636,0.0323111304206094,0.012336411697638994,0.014103276017820576,0.011409788011171429,0.16447180310105125,0.23318248284792986,0.1157035876028445,0.174670694027256,0.13237892151997244,0.1901599980985509,0.2461775418817922,0.0055348664280501225,0.011099327522870794,0.01019515227328327,0.018891293206671378,0.015420025568097628
541200,0.9686770118257009,1.7119389342543414,1.9852649855783469,0.05027915449907994,0.0023435897726500343,0.09866667328877554,0.11963628129803539,0.27926735636822286,0.041715131405503314,0.08294703529088565,0.03852576980806788,0.11780707440599514,0.0405494244586464,0.14204854879917406,4.547565139827007,0.35923832832352076,0.09526023321423338,0.08710323818937127,0.01410267299264234,0.014208461516346915,0.02193087795178883,0.3529091906202666,0.4026187821373739,0.21257024828192073,0.21397310385732737,0.22442694581572908,0.07253983413107079,0.412639440665707,0.013192774417802866,0.03274141371688444,0.020609573084570343,0.03986825444619768,0.03375515891602987
541500,0.9617528649351961,1.8091037324388637,1.6586907773748507,0.005752919803470036,0.0021370145349024483,0.07459724300320403,0.10080090604490977,0.21023317176521772,0.02520326881065671,0.04684574981786227,0.027845644544925108,0.08721713650557916,0.03477657520632249,0.12454690791827971,3.242549124755179,0.2868917076905646,0.059898801047708616,0.052498197435518534,0.01117494880727321,0.012244934977182709,0.016854065357392756,0.2649532258674654,0.292503007030092,0.1705513099551368,0.169742939138132,0.1629879711843074,0.09376453462748913,0.310094300953466,0.009472933139456075,0.022880681352830834,0.01512513381553049,0.029229359612017447,0.024245752713589752
541800,2.901663813648508,5.56651996624317,4.694644128887013,0.21456992211103199,0.00496198062892006,0.0294222416315435,0.1862935033779749,0.22752805890067407,0.01663235024683729,0.0643688970490004,0.013553634660851799,0.056927596016265625,0.04946981436749809,0.19215517910681967,1.950914843169791,0.33912726455245945,0.031062389716744576,0.011854197611668837,0.013231478888322101,0.018272425927300162,0.01219476393753638,0.14638098271124989,0.21274377281886103,0.14868849049745592,0.20348188256980393,0.1125815485050552,0.2859772178739419,0.25686149612317166,0.0037081177494329154,0.00630506470882608,0.00814025266554097,0.013022075097936181,0.011552780026441667
542100,1.1254817357309044,2.0450167897830838,2.146821687066222,0.010414703134827619,0.0026604799674956325,0.07695519557778852,0.11138767417048712,0.23555230573311547,0.027728458447711546,0.0515233249058511,0.030324639215287164,0.09525696639366288,0.036862488807500426,0.1245207060467095,3.6456635121567444,0.3126855830715485,0.06721962072218446,0.06648258015450637,0.012621055176175844,0.013141796589884791,0.017607354515874363,0.2790809547751891,0.3215408993494293,0.17280382042539344,0.18522343998583324,0.176222819934587,0.098647860436607,0.33764385537599395,0.010355575009448614,0.025280849869943722,0.016557801767127955,0.03151938695688017,0.02641370905065088
542400,1.5331720967527431,2.8641377176835263,2.700756042930543,0.015027469089673673,0.0033546846869043634,0.08207056583859185,0.1572371769551495,0.27461516989174584,0.022232877535849127,0.036472185535814106,0.030673736711065658,0.09911349974088068,0.04374622958734875,0.15133418122441356,3.9203992012992295,0.35650947262131893,0.06332331187785911,0.055695378727413924,0.014040596309300213,0.015730582311945795,0.01871004790785946,0.29216563857966804,0.3326071024198498,0.18836227886873758,0.21475679183337348,0.18357055645882525,0.11854059005471385,0.37418424789740357,0.010235172516296132,0.025646920873263923,0.016567236348713266,0.030198145244121122,0.026962293652928793
542700,2.4706137049124415,4.685188832312541,4.152639457868261,0.13597056908792382,0.004348396219143069,0.05783083578948833,0.1816064566667066,0.2675579568972708,0.002720507851364573,0.017194827574932958,0.023944048126757878,0.08415411281055896,0.05073900430721778,0.19597856955402193,3.0638877725891547,0.3757859400773924,0.012592390585339786,0.02076085268632255,0.014586234070549153,0.018420911725030464,0.017008535761007693,0.23624140514076686,0.29659465962330245,0.1894609859595917,0.2264462598303396,0.16253525740273744,0.23276794521926547,0.3381290139375608,0.007512757857675467,0.016606629276679996,0.013409351368451894,0.024087438696398067,0.020707652759220707
